transaction_id,ts,user_id,country,city,product_id,category,subcategory,unit_price,qty,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes
4maon5MiDae8,2025-07-14 04:51:33,1203,MA,Casablanca,1116,Maison,Literie,24.11,5,WELCOME10,paypal,mobile,web,google,0,,paid,
XtuVv9hYZtrf,2025-09-24 23:56:46,325,MA,Casablanca,1123,Mode,Chaussures,12.17,1,,crypto,mobile,web,newsletter,0,,paid,"Livraison express, signature exigée"
6DDk6mXCAeAm,2025-10-15 19:05:15,766,US,San Francisco,1189,Sport,Fitness,11.5,3,,card,mobile,web,direct,0,,paid,
5L35WjhcZVny,2025-09-30 09:34:59,904,MA,Casablanca,1086,Maison,Décoration,38.77,1,BLACKFRIDAY,card,mobile,boutique,instagram,0,,pending,
Kf9aRnNhoDsE,2025-09-21 05:01:10,49,MA,Casablanca,1074,Maison,Cuisine,6.62,2,WELCOME10,card,mobile,app,direct,0,,paid,
ri4qXIDNzzhH,2025-07-23 20:55:07,1039,FR,Lyon,1096,Maison,Décoration,28.45,2,WELCOME10,interac,mobile,web,friend,0,,paid,"Promo appliquée, vérifier le cumul"
eIO90NcvAxNB,2025-07-10 09:23:21,114,DE,Berlin,1264,Beauté,Maquillage,21.62,1,,card,mobile,web,friend,0,,paid,
2o9kpOchhGNf,2025-07-27 15:13:15,450,CA,Ottawa,1255,Beauté,Soins,19.26,1,WELCOME10,card,desktop,marketplace,google,0,,paid,"Livraison express, signature exigée"
3iUgcmZH45lJ,2025-07-15 06:57:08,1411,MA,Rabat,1043,Électronique,Tablettes,21.1,5,ÉTÉ2025,card,desktop,web,google,0,,paid,
EuzGAMt5TyRm,2025-10-08 08:50:33,439,FR,Paris,1034,Électronique,Écouteurs,37.01,5,WELCOME10,crypto,mobile,web,friend,0,,refunded,"Client a dit: ""excellent, merci !"""
gvWX6kxUlO0z,2025-09-29 12:45:04,890,US,Seattle,1231,Sport,Randonnée,27.34,1,BLACKFRIDAY,crypto,mobile,web,google,0,,paid,
O2guNQVB4wNG,2025-10-02 07:12:21,726,MA,Rabat,1171,Mode,Accessoires,16.32,3,ÉTÉ2025,crypto,desktop,web,google,0,,paid,"Adresse incomplète, revoir 📦"
Wp3kzCtqnJ1r,2025-07-02 21:05:45,496,FR,Toulouse,1190,Sport,Fitness,19.62,3,ÉTÉ2025,interac,mobile,marketplace,friend,0,,paid,
SO0kTIHCPcJ9,2025-09-27 10:55:04,1186,DE,Berlin,1111,Maison,Literie,24.21,2,,interac,mobile,app,friend,0,,pending,
4zr5zLzH3pRG,2025-07-08 11:25:51,490,DE,Berlin,1136,Mode,Chaussures,16.58,1,WELCOME10,card,mobile,boutique,google,0,,refunded,
QYAcMh9etWLN,2025-07-02 22:05:21,1385,US,Seattle,1218,Sport,Cyclisme,19.25,3,ÉTÉ2025,paypal,desktop,boutique,instagram,0,,paid,
vyp0NJhLA9Rl,2025-09-30 21:57:37,218,DE,Munich,1199,Sport,Fitness,13.85,1,BLACKFRIDAY,interac,mobile,web,direct,0,,paid,
opcey7rgangR,2025-07-01 03:25:37,392,FR,Lyon,1256,Beauté,Soins,46.22,1,,card,desktop,app,google,0,,paid,
1zPaISI8vMXM,2025-07-29 23:03:20,1611,DE,Hamburg,1205,Sport,Cyclisme,15.35,1,,card,mobile,app,newsletter,0,,paid,
KsvklKaMIeOZ,2025-08-25 19:25:19,1518,FR,Marseille,1199,Sport,Fitness,13.85,5,,paypal,desktop,web,friend,1,,paid,
TdBfwPSE8Q5F,2025-07-27 06:59:14,199,US,Seattle,1212,Sport,Cyclisme,39.53,1,,card,mobile,app,friend,0,,paid,
hXYpBIgpvyMZ,2025-07-02 16:24:24,397,CA,Gatineau,1198,Sport,Fitness,25.26,1,,paypal,mobile,marketplace,tiktok,0,,paid,
PGfZd2cjKWsk,2025-08-22 11:26:29,1749,DE,Hamburg,1193,Sport,Fitness,13.16,1,,crypto,desktop,app,google,0,,paid,
AZ2SMBPIY9KR,2025-07-04 04:56:10,467,MA,Marrakech,1275,Beauté,Maquillage,30.91,1,,card,desktop,boutique,tiktok,0,,failed,
WRIZxG5xLKX7,2025-07-11 00:06:45,1651,MA,Rabat,1136,Mode,Chaussures,16.58,1,,interac,desktop,app,newsletter,0,,failed,
lG1TxSpJp47g,2025-09-08 12:21:13,1484,MA,Casablanca,1288,Beauté,Cheveux,28.23,5,,paypal,mobile,boutique,friend,0,,paid,
xTxDOQez7EcH,2025-08-31 01:46:36,22,MA,Marrakech,1108,Maison,Literie,27.9,1,WELCOME10,crypto,mobile,web,tiktok,0,,paid,
CLy3odElh8A0,2025-09-07 19:55:29,939,DE,Munich,1040,Électronique,Tablettes,35.49,2,,card,mobile,app,direct,0,,paid,"Adresse incomplète, revoir 📦"
Jquszlne99nR,2025-07-26 09:38:07,851,MA,Rabat,1235,Sport,Randonnée,33.68,1,BLACKFRIDAY,paypal,mobile,web,direct,0,,refunded,
N676yd7LS0c3,2025-07-22 15:18:26,329,CA,Montréal,1174,Mode,Accessoires,28.17,2,STUDENT,paypal,tablet,app,newsletter,0,,paid,
OA5O6UwmqiWh,2025-09-22 18:13:03,1606,CA,Toronto,1120,Mode,Chaussures,36.43,3,,interac,mobile,web,newsletter,0,,paid,
6SZmphQv0Jv5,2025-09-27 03:12:22,392,FR,Lyon,1079,Maison,Cuisine,9.08,5,STUDENT,paypal,mobile,app,newsletter,0,,paid,
FzHw8JRhDQiT,2025-08-24 17:52:28,788,FR,Lyon,1276,Beauté,Maquillage,27.1,1,,card,mobile,web,google,0,,paid,
741iz8N4Pa7q,2025-07-31 23:18:46,540,FR,Lyon,1227,Sport,Randonnée,14.31,2,,paypal,mobile,marketplace,friend,0,,paid,
10ESDNV9Gl4d,2025-07-02 22:10:56,1452,MA,Casablanca,1030,Électronique,Écouteurs,18.16,1,STUDENT,crypto,mobile,app,instagram,0,,paid,"Paiement réessayé, ok"
WwCN1e3ucAq6,2025-09-29 14:54:36,1531,DE,Berlin,1019,Électronique,Téléphones,12.11,1,BLACKFRIDAY,crypto,mobile,web,friend,0,,failed,
YGlTWo3JrVQ5,2025-08-10 19:58:58,951,MA,Casablanca,1206,Sport,Cyclisme,31.74,1,,card,tablet,app,instagram,0,,paid,
9Q1bbSsXwSKG,2025-09-04 19:18:15,326,MA,Marrakech,1217,Sport,Cyclisme,21.79,1,,paypal,desktop,app,instagram,0,,paid,
fjBFZf4Y25zy,2025-09-16 04:55:16,107,MA,Casablanca,1055,Électronique,Tablettes,39.08,3,,card,mobile,web,instagram,0,,paid,
E6pj1KSLOpi6,2025-07-19 08:40:12,1279,MA,Marrakech,1132,Mode,Chaussures,14.42,1,WELCOME10,paypal,desktop,web,instagram,0,,paid,
C3w8uzrf5849,2025-07-29 00:03:59,1393,FR,Lyon,1216,Sport,Cyclisme,16.67,1,BLACKFRIDAY,card,mobile,web,direct,0,,paid,
D6oWnwM1cDAY,2025-07-17 13:41:13,1630,MA,Marrakech,1078,Maison,Cuisine,25.68,5,STUDENT,card,mobile,web,direct,0,,paid,
pM7fmhOnolg4,2025-09-10 09:03:51,447,DE,Munich,1260,Beauté,Maquillage,15.43,1,,paypal,mobile,marketplace,tiktok,0,,paid,
0r9dI58rsgXF,2025-08-18 16:43:56,721,CA,Gatineau,1160,Mode,Accessoires,15.07,5,ÉTÉ2025,paypal,mobile,boutique,tiktok,0,,paid,
hagfI7t6Zg92,2025-08-17 11:58:48,1896,FR,Lyon,1150,Mode,Vêtements,27.81,5,,interac,mobile,web,friend,0,,paid,
ETuoDxy3AWnj,2025-08-05 13:13:59,1893,CA,Montréal,1005,Électronique,Téléphones,21.82,1,,paypal,tablet,marketplace,friend,0,,pending,
fctue3Prwi7o,2025-08-22 10:28:31,1208,DE,Berlin,1122,Mode,Chaussures,49.47,5,,interac,mobile,boutique,friend,0,,paid,
cCBCqhTYkDkq,2025-09-14 03:05:39,1143,US,Boston,1258,Beauté,Soins,30.63,1,,interac,desktop,web,newsletter,0,,pending,
LlqILoEyYxnF,2025-07-24 12:55:39,1658,MA,Marrakech,1126,Mode,Chaussures,14.95,1,BLACKFRIDAY,paypal,mobile,web,tiktok,0,,paid,
0RtOd5kpyEiR,2025-07-05 22:40:03,886,FR,Toulouse,1279,Beauté,Maquillage,20.23,1,WELCOME10,paypal,mobile,web,newsletter,0,,pending,
bvfLuxsyf348,2025-08-09 14:23:48,553,CA,Montréal,1077,Maison,Cuisine,21.13,1,,crypto,mobile,app,instagram,0,,paid,
zFuqqNXZujuy,2025-09-29 10:24:08,499,US,New York,1067,Maison,Cuisine,40.52,1,,crypto,tablet,web,tiktok,0,,paid,
jCtaT8uRDr68,2025-08-10 11:09:23,919,DE,Berlin,1190,Sport,Fitness,19.62,1,WELCOME10,card,mobile,web,google,0,,paid,
SLDyc5o55gAq,2025-10-05 00:28:51,1263,MA,Marrakech,1020,Électronique,Écouteurs,51.05,1,,crypto,mobile,app,tiktok,0,,refunded,
Q3AFkV0BxUCP,2025-09-20 10:05:39,812,MA,Rabat,1141,Mode,Vêtements,47.16,1,STUDENT,paypal,mobile,web,google,0,,pending,"Paiement réessayé, ok"
jWgTW8Q4IVkz,2025-08-02 04:24:17,1692,MA,Rabat,1105,Maison,Literie,30.02,1,,card,tablet,web,google,0,,refunded,
V1pGaQaNKHAD,2025-08-14 07:57:31,1297,DE,Berlin,1243,Beauté,Soins,37.82,1,STUDENT,card,tablet,app,newsletter,0,,paid,
EP7I5YxsciWh,2025-07-16 01:14:17,1882,FR,Marseille,1252,Beauté,Soins,70.89,1,,paypal,mobile,web,tiktok,0,,paid,
gIC1fQLZ89kG,2025-08-11 14:38:27,1417,DE,Munich,1130,Mode,Chaussures,11.3,1,,interac,mobile,boutique,google,0,,failed,
EUMmTEjoIAEz,2025-07-19 14:26:14,1746,FR,Toulouse,1111,Maison,Literie,24.21,1,,card,mobile,web,friend,0,,paid,"Adresse incomplète, revoir 📦"
ViKBidfALeUg,2025-10-05 11:15:51,160,US,New York,1115,Maison,Literie,28.52,5,STUDENT,paypal,mobile,web,newsletter,0,,paid,
6Do43n3YwgJV,2025-07-05 19:39:22,1053,MA,Rabat,1153,Mode,Vêtements,27.55,1,,card,tablet,web,google,0,,paid,
8iKk0At9W3QI,2025-09-07 15:47:15,1472,CA,Toronto,1092,Maison,Décoration,17.27,5,ÉTÉ2025,crypto,tablet,web,friend,0,,paid,"Adresse incomplète, revoir 📦"
Q2h1G0SycbgA,2025-09-12 01:23:32,1085,FR,Paris,1060,Maison,Cuisine,19.31,1,,paypal,desktop,marketplace,friend,0,,paid,
wp8waJmInPJw,2025-09-19 08:44:33,790,DE,Hamburg,1208,Sport,Cyclisme,31.74,1,STUDENT,paypal,desktop,app,friend,0,,paid,
boBJFQXyYZcX,2025-09-24 23:08:02,1758,US,Seattle,1165,Mode,Accessoires,30.16,1,,paypal,mobile,app,tiktok,0,,paid,
rkZLkhTkPaqB,2025-09-24 23:29:31,945,CA,Ottawa,1161,Mode,Accessoires,36.36,1,ÉTÉ2025,interac,mobile,web,newsletter,0,,paid,
WScBAkz2vxZW,2025-07-12 22:42:40,1494,FR,Toulouse,1236,Sport,Randonnée,8.91,-1,,interac,mobile,web,friend,1,2025-07-20,paid,
lBNamsJgpSVO,2025-10-14 05:44:16,1037,CA,Toronto,1086,Maison,Décoration,38.77,5,WELCOME10,paypal,mobile,marketplace,direct,0,,paid,"Client a dit: ""excellent, merci !"""
rAnlrxO8P1G6,2025-08-06 12:23:35,847,CA,Gatineau,1181,Sport,Fitness,15.98,1,WELCOME10,paypal,mobile,web,tiktok,0,,paid,
3ggSK5HOO4ur,2025-10-11 21:13:09,1687,MA,Casablanca,1109,Maison,Literie,23.64,1,ÉTÉ2025,interac,mobile,app,tiktok,0,,paid,
zcoEQ7OxQXOW,2025-07-13 11:30:11,1936,CA,Ottawa,1113,Maison,Literie,84.07,1,,paypal,desktop,web,google,0,,paid,
q2qlRdQ1vtqS,2025-09-18 13:07:28,1657,US,New York,1141,Mode,Vêtements,47.16,-5,,interac,desktop,marketplace,instagram,1,2025-10-10,paid,
dPrqiazIpSTK,2025-07-07 00:19:22,1863,DE,Hamburg,1115,Maison,Literie,28.52,2,WELCOME10,interac,mobile,web,tiktok,0,,paid,
hBeglqszuJlO,2025-08-07 11:23:41,565,US,Boston,1199,Sport,Fitness,13.85,1,BLACKFRIDAY,crypto,mobile,web,direct,0,,paid,
s7XA2RDyVMyg,2025-08-12 19:38:22,469,CA,Ottawa,1009,Électronique,Téléphones,32.18,1,STUDENT,crypto,mobile,web,newsletter,0,,pending,
YDdhpWZnhFmY,2025-07-24 22:37:58,1240,MA,Marrakech,1115,Maison,Literie,28.52,1,,card,desktop,boutique,friend,0,,paid,
i1zn5Z8BURDG,2025-08-04 18:53:22,1770,DE,Berlin,1161,Mode,Accessoires,36.36,1,ÉTÉ2025,paypal,mobile,app,google,0,,paid,
sYYn4SWHkm1m,2025-09-01 07:50:53,1677,US,Boston,1145,Mode,Vêtements,36.27,5,,crypto,desktop,web,direct,0,,paid,
8bbEg5gD7Kgl,2025-10-12 00:46:29,1232,CA,Gatineau,1285,Beauté,Cheveux,9.24,1,STUDENT,card,mobile,web,tiktok,0,,paid,
K1lNym0EUgYj,2025-07-23 06:15:36,694,US,New York,1262,Beauté,Maquillage,4.85,1,,interac,mobile,boutique,friend,0,,paid,
ZW8rqBB6FhJG,2025-09-11 04:05:27,616,CA,Ottawa,1240,Beauté,Soins,16.51,5,,interac,mobile,web,google,0,,paid,
psAhqf0rH5Fp,2025-09-10 00:11:49,1030,CA,Montréal,1280,Beauté,Cheveux,25.97,1,,paypal,desktop,web,friend,0,,failed,
9AwjG98brIAQ,2025-08-29 23:10:51,459,DE,Hamburg,1191,Sport,Fitness,37.64,1,BLACKFRIDAY,paypal,mobile,web,tiktok,0,,refunded,
Iu9pwIGFDaqy,2025-10-04 05:08:40,660,US,San Francisco,1059,Électronique,Tablettes,39.96,1,,crypto,mobile,app,newsletter,0,,paid,
AIddvyhnCPtF,2025-07-13 09:22:53,124,DE,Munich,1200,Sport,Cyclisme,29.34,1,,card,mobile,marketplace,newsletter,0,,paid,
r8kQ52uQdq2L,2025-09-09 12:25:12,1418,CA,Toronto,1222,Sport,Randonnée,34.57,1,,crypto,mobile,web,google,0,,paid,
8fuGaVr82YnD,2025-07-29 10:50:46,1577,US,San Francisco,1101,Maison,Literie,19.88,2,,crypto,tablet,marketplace,google,0,,paid,"Livraison express, signature exigée"
Q5QjbRgTFwsT,2025-09-07 15:26:18,1498,MA,Marrakech,1037,Électronique,Écouteurs,9.21,1,WELCOME10,card,mobile,web,newsletter,0,,paid,
mIKZFR6TM2kG,2025-07-08 17:06:17,1744,DE,Hamburg,1197,Sport,Fitness,26.49,3,,paypal,desktop,web,tiktok,0,,paid,
X28rXmsaZunU,2025-07-22 15:24:26,1134,CA,Vancouver,1113,Maison,Literie,84.07,2,BLACKFRIDAY,paypal,desktop,web,friend,0,,paid,
MrNGVw0o3G3o,2025-08-10 16:57:39,1132,DE,Berlin,1192,Sport,Fitness,27.3,1,,card,desktop,marketplace,tiktok,0,,paid,
i7wJnO4nIYog,2025-10-08 11:40:11,263,CA,Ottawa,1094,Maison,Décoration,20.16,2,WELCOME10,crypto,mobile,app,google,0,,paid,
4fsmkK4EldyY,2025-07-27 01:12:07,1851,MA,Rabat,1274,Beauté,Maquillage,15.02,2,WELCOME10,paypal,mobile,app,instagram,0,,paid,⚠️ Douanes: formulaire requis
xPAB9zEjmTzY,2025-09-30 10:40:53,1627,MA,Rabat,1293,Beauté,Cheveux,37.52,1,WELCOME10,card,mobile,app,newsletter,0,,paid,
5fZTvvWGvgSC,2025-09-12 07:28:23,802,MA,Marrakech,1146,Mode,Vêtements,13.22,1,STUDENT,interac,mobile,web,friend,0,,refunded,"Client a dit: ""excellent, merci !"""
YRtcK20eRu37,2025-08-14 06:12:03,1517,CA,Toronto,1126,Mode,Chaussures,14.95,1,,crypto,mobile,app,tiktok,0,,paid,"Adresse incomplète, revoir 📦"
192Vadb4ReJs,2025-07-18 07:38:13,956,DE,Munich,1132,Mode,Chaussures,14.42,1,STUDENT,crypto,desktop,boutique,newsletter,0,,paid,
QWCwEXpx6GDK,2025-07-31 01:05:54,1279,FR,Lyon,1155,Mode,Vêtements,17.16,3,WELCOME10,interac,mobile,web,friend,0,,paid,
tDjdg3vSFkpB,2025-07-12 19:38:32,788,MA,Marrakech,1270,Beauté,Maquillage,50.43,3,WELCOME10,card,mobile,web,friend,0,,paid,
pgrxMp1juJtV,2025-09-30 10:46:55,708,MA,Rabat,1237,Sport,Randonnée,26.93,3,STUDENT,card,mobile,web,google,0,,paid,
XlaRCvlp83Rh,2025-07-12 05:37:47,1216,MA,Casablanca,1165,Mode,Accessoires,30.16,2,STUDENT,card,desktop,web,tiktok,0,,refunded,
pcYNPROqCQpL,2025-08-02 23:22:32,1453,MA,Marrakech,1157,Mode,Vêtements,31.09,1,STUDENT,card,desktop,app,instagram,0,,paid,
Z2RuCHuVs7yp,2025-07-07 05:27:39,1653,DE,Hamburg,1209,Sport,Cyclisme,168.4,1,,paypal,mobile,boutique,newsletter,1,,failed,
HcAmH9935FH7,2025-08-16 14:16:33,1565,US,San Francisco,1040,Électronique,Tablettes,35.49,2,WELCOME10,interac,desktop,web,newsletter,0,,paid,"Nom cont… ""Dupont, Jean"""
sJckvS72grCc,2025-08-26 09:09:32,1525,US,Seattle,1034,Électronique,Écouteurs,37.01,-1,ÉTÉ2025,interac,desktop,web,google,1,2025-08-28,paid,
FPPNTlapriK2,2025-08-23 02:22:01,1457,US,Seattle,1054,Électronique,Tablettes,41.08,1,STUDENT,paypal,mobile,marketplace,direct,0,,pending,
0qYRDtETafYL,2025-08-12 13:51:56,921,MA,Rabat,1090,Maison,Décoration,25.75,3,BLACKFRIDAY,interac,mobile,web,instagram,0,,refunded,
Kidz9gel24X2,2025-08-04 22:55:21,948,CA,Toronto,1200,Sport,Cyclisme,29.34,5,,crypto,mobile,web,tiktok,0,,paid,
xdzhUxtml4ns,2025-09-04 03:44:03,1913,FR,Toulouse,1015,Électronique,Téléphones,18.52,1,BLACKFRIDAY,card,mobile,web,direct,0,,paid,
MVgoPjQip6PS,2025-10-10 18:37:36,318,FR,Toulouse,1281,Beauté,Cheveux,34.16,1,,interac,mobile,web,google,0,,paid,"Adresse incomplète, revoir 📦"
0ds4gmOV3m5T,2025-07-07 11:43:04,797,FR,Paris,1015,Électronique,Téléphones,18.52,2,,crypto,mobile,app,friend,0,,paid,
895i1JwQV7Vb,2025-10-04 12:18:41,112,US,Boston,1243,Beauté,Soins,37.82,1,,interac,mobile,web,tiktok,0,,paid,
xJvS87HEwNI5,2025-07-08 10:12:18,1023,MA,Marrakech,1047,Électronique,Tablettes,41.62,1,STUDENT,card,mobile,app,friend,0,,paid,
fTntMIE3CN8r,2025-07-05 14:38:46,1193,CA,Québec,1000,Électronique,Téléphones,31.45,1,,card,desktop,web,tiktok,0,,paid,
QMdlfFVXQUh5,2025-07-26 05:41:03,1638,MA,Marrakech,1076,Maison,Cuisine,25.62,5,,crypto,mobile,web,newsletter,0,,paid,"Paiement réessayé, ok"
wc8gFFDsjo1Y,2025-08-22 17:28:32,1754,FR,Marseille,1234,Sport,Randonnée,71.66,3,,card,tablet,marketplace,direct,0,,paid,
MEFd1kjV3PhT,2025-10-04 08:46:56,242,CA,Toronto,1059,Électronique,Tablettes,39.96,2,,paypal,mobile,web,direct,0,,paid,
6JrcOYbLTHIh,2025-07-13 09:44:12,1752,CA,Gatineau,1277,Beauté,Maquillage,18.17,1,,interac,mobile,web,tiktok,0,,paid,
w0dthw6eG1DJ,2025-08-26 05:16:28,1492,US,San Francisco,1204,Sport,Cyclisme,12.32,1,WELCOME10,crypto,tablet,web,instagram,0,,paid,
ZYXMT0xOL3Tz,2025-08-22 00:24:05,51,FR,Toulouse,1055,Électronique,Tablettes,39.08,1,,card,mobile,web,instagram,0,,paid,
elFxvyrcsF42,2025-07-05 23:58:19,1120,DE,Berlin,1030,Électronique,Écouteurs,18.16,1,,interac,mobile,web,friend,0,,paid,
QTCdHvvyqUAx,2025-07-15 03:23:37,1877,MA,Marrakech,1038,Électronique,Écouteurs,12.63,1,,paypal,desktop,boutique,instagram,0,,paid,
cyInNTDNiEr1,2025-07-01 16:26:58,1364,FR,Paris,1280,Beauté,Cheveux,25.97,3,ÉTÉ2025,card,tablet,marketplace,tiktok,0,,paid,
XZqzwsDBXQLv,2025-10-11 20:01:45,1905,US,Boston,1065,Maison,Cuisine,48.33,-1,,crypto,tablet,web,tiktok,1,2025-10-13,paid,
ezZsMTiLXT50,2025-09-02 08:57:38,921,DE,Munich,1219,Sport,Cyclisme,25.56,3,,interac,mobile,web,google,0,,failed,
M6bgHukfiWic,2025-09-04 16:58:26,1410,CA,Toronto,1155,Mode,Vêtements,17.16,1,WELCOME10,crypto,tablet,boutique,newsletter,1,,paid,
jBpXz6SHcboR,2025-07-04 04:48:17,565,US,New York,1260,Beauté,Maquillage,15.43,3,BLACKFRIDAY,interac,mobile,web,direct,0,,refunded,
jqsZlwqyoiRR,2025-07-04 19:34:35,1483,CA,Toronto,1140,Mode,Vêtements,27.49,-1,,interac,desktop,marketplace,instagram,1,2025-07-12,paid,
Tme8danYlgmK,2025-10-07 23:30:14,189,FR,Marseille,1293,Beauté,Cheveux,37.52,1,WELCOME10,paypal,mobile,boutique,google,0,,failed,
PUEahOJAjruB,2025-08-29 03:11:04,1179,DE,Hamburg,1214,Sport,Cyclisme,20.95,1,BLACKFRIDAY,card,mobile,app,direct,0,,paid,
Wn58NhkWPofB,2025-07-18 18:36:37,1463,CA,Gatineau,1147,Mode,Vêtements,12.68,1,,crypto,mobile,marketplace,friend,0,,paid,
oalBY0FuCldI,2025-09-22 15:34:41,1542,US,Boston,1278,Beauté,Maquillage,25.4,1,,card,mobile,web,instagram,0,,paid,
SHU7qVcdg6er,2025-08-07 01:40:15,880,CA,Québec,1287,Beauté,Cheveux,32.92,1,,card,mobile,web,tiktok,0,,pending,
gYq1m0tWwZHj,2025-08-26 18:24:42,1849,CA,Québec,1208,Sport,Cyclisme,31.74,2,ÉTÉ2025,crypto,mobile,marketplace,instagram,0,,paid,"Nom cont… ""Dupont, Jean"""
taCkLrojb9vr,2025-10-11 10:16:51,836,US,Boston,1176,Mode,Accessoires,24.69,1,,crypto,mobile,web,instagram,0,,paid,
CQDRtS6Wp6fQ,2025-09-05 21:19:55,1635,MA,Casablanca,1010,Électronique,Téléphones,19.46,1,BLACKFRIDAY,paypal,desktop,web,google,0,,paid,"Paiement réessayé, ok"
9wdHmBYiY4pi,2025-08-14 08:32:53,515,MA,Marrakech,1079,Maison,Cuisine,9.08,1,,interac,tablet,app,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
40dekm8bAJx8,2025-09-25 13:52:04,270,CA,Gatineau,1233,Sport,Randonnée,17.71,3,,crypto,mobile,app,tiktok,0,,pending,
hYpNhZ3NbagT,2025-09-26 15:18:01,1992,FR,Lyon,1185,Sport,Fitness,35.06,2,,paypal,mobile,web,friend,0,,paid,
7ioIyRadfqBK,2025-08-20 01:30:34,1861,FR,Marseille,1205,Sport,Cyclisme,15.35,1,BLACKFRIDAY,interac,mobile,app,instagram,0,,pending,
pYgQK4BU9Uny,2025-08-28 08:38:16,532,US,Seattle,1255,Beauté,Soins,19.26,1,,card,desktop,marketplace,direct,0,,paid,"Livraison express, signature exigée"
my4BvIJvHgW6,2025-07-24 00:50:49,1018,MA,Casablanca,1006,Électronique,Téléphones,54.03,2,,card,mobile,web,direct,0,,paid,⚠️ Douanes: formulaire requis
joHyhu6Wjcfl,2025-10-11 07:11:31,23,DE,Munich,1079,Maison,Cuisine,9.08,1,ÉTÉ2025,paypal,mobile,app,instagram,0,,paid,
DEQq5XHJOoLp,2025-09-13 07:52:43,782,DE,Munich,1159,Mode,Vêtements,34.07,3,STUDENT,crypto,desktop,boutique,direct,0,,paid,"Adresse incomplète, revoir 📦"
TLoeL6TVgfFU,2025-09-26 22:20:12,1555,US,Seattle,1045,Électronique,Tablettes,17.12,5,,card,mobile,web,friend,0,,paid,
uKZwgSZfd3DB,2025-09-19 21:34:54,1220,US,San Francisco,1001,Électronique,Téléphones,22.89,1,STUDENT,interac,mobile,app,newsletter,0,,paid,
5obIwPGprhjF,2025-10-06 10:41:06,1596,MA,Casablanca,1051,Électronique,Tablettes,20.24,1,,interac,mobile,marketplace,friend,0,,paid,
7690gKhwRyRi,2025-10-06 15:37:00,1420,DE,Hamburg,1092,Maison,Décoration,17.27,5,,crypto,desktop,web,newsletter,0,,paid,
DVpQzH19mhWb,2025-07-17 10:27:48,1798,MA,Marrakech,1241,Beauté,Soins,23.16,1,,card,mobile,web,instagram,0,,paid,
QcPSxXqmoFcE,2025-07-08 19:59:38,1982,FR,Lyon,1037,Électronique,Écouteurs,9.21,1,,interac,mobile,web,newsletter,0,,paid,
x6e2hDd6KQen,2025-09-02 00:56:01,515,CA,Ottawa,1157,Mode,Vêtements,31.09,3,WELCOME10,interac,mobile,web,tiktok,0,,paid,
ho7A1QifxWSX,2025-08-13 11:21:47,933,DE,Munich,1106,Maison,Literie,63.0,1,,crypto,desktop,web,direct,0,,paid,
8T7ewCOlQvQv,2025-07-11 21:36:20,516,CA,Gatineau,1098,Maison,Décoration,24.6,2,,paypal,desktop,app,direct,0,,paid,
ABqWx2H811Bm,2025-08-21 09:29:47,1178,DE,Hamburg,1105,Maison,Literie,30.02,3,,paypal,mobile,web,direct,0,,paid,
HTpXkKNoQjNa,2025-08-04 02:07:49,1283,DE,Berlin,1238,Sport,Randonnée,17.62,1,,paypal,mobile,web,friend,0,,paid,"Nom cont… ""Dupont, Jean"""
Ga6uvzqs02Cd,2025-08-11 23:33:03,669,DE,Berlin,1068,Maison,Cuisine,29.39,3,,paypal,tablet,web,tiktok,0,,paid,
hU2PZBwQDnUb,2025-08-22 13:45:18,1010,CA,Toronto,1034,Électronique,Écouteurs,37.01,2,,crypto,desktop,web,friend,0,,paid,
7wRIgKkc13hm,2025-07-13 03:36:21,875,DE,Munich,1152,Mode,Vêtements,17.46,2,BLACKFRIDAY,card,mobile,web,friend,0,,paid,
Eue6jjRUf3ww,2025-07-15 13:00:15,399,US,New York,1187,Sport,Fitness,23.66,3,,card,desktop,boutique,tiktok,0,,paid,
rK4biJtiUMFN,2025-07-06 04:40:29,1303,FR,Lyon,1234,Sport,Randonnée,71.66,2,WELCOME10,card,mobile,web,instagram,0,,paid,"Livraison express, signature exigée"
8jwrZAchUJll,2025-10-10 02:38:39,1751,CA,Québec,1118,Maison,Literie,43.44,1,,paypal,mobile,app,friend,0,,paid,
Vt9GanD7gXGB,2025-08-21 00:11:49,1851,FR,Marseille,1043,Électronique,Tablettes,21.1,1,STUDENT,card,tablet,web,friend,0,,paid,
kdK03wJ3Xzhg,2025-09-14 09:44:55,899,US,New York,1079,Maison,Cuisine,9.08,1,,paypal,mobile,web,tiktok,0,,refunded,
EcJ6nkT0Yml3,2025-09-25 12:29:14,1931,DE,Munich,1124,Mode,Chaussures,32.9,2,ÉTÉ2025,card,mobile,web,friend,0,,paid,
kgm1ydnlMnLE,2025-08-02 15:45:36,1381,FR,Marseille,1069,Maison,Cuisine,17.77,2,,interac,desktop,boutique,instagram,0,,paid,
Dp2OihJc1y14,2025-07-22 09:10:04,574,DE,Munich,1279,Beauté,Maquillage,20.23,2,,card,mobile,app,newsletter,0,,paid,
6KxCHjyeF2ub,2025-07-27 09:33:47,768,FR,Paris,1219,Sport,Cyclisme,25.56,1,,interac,tablet,marketplace,google,0,,pending,"Livraison express, signature exigée"
